
2	11.1172
3	77.4941
4	820.422
5	248.946
6	59.4792
7	59.851
8	60.014
9	60.296
10	59.1532
11	59.6541
12	60.5867
13	60.3553
14	60.0445
15	59.8096
16	59.921
17	60.623
18	58.0826
19	62.1628
20	60.0252
21	59.7292
22	60.2169
23	60.4973
24	59.4606
25	59.9409
26	60.0853
27	60.0919
28	59.7313
29	60.0528
30	60.1478
31	60.0112
32	60.0031
33	59.9908
34	58.7125
35	60.9307
36	60.2327
37	59.1534
38	59.5361
39	60.8265
40	59.9154
41	59.6099
42	60.6115
43	59.27
44	59.6055
45	60.9591
46	60.3595
47	58.6054
48	60.9806
49	60.0245
50	59.381
51	60.7004
52	60.4778
53	58.6022
54	60.8265
55	59.752
56	59.8801
57	60.7375
58	60.1631
59	59.65
60	60.3905
61	60.034
62	59.2638
63	60.8916
64	59.7071
65	59.3606
66	60.8152
67	60.1351
68	60.1986
69	60.0744
70	57.3251
71	63.3705
72	59.9422
73	60.0925
74	58.5025
75	60.642
76	60.0391
77	60.4001
78	60.1248
79	60.0142
80	59.6583
81	60.0701
82	59.9932
83	59.8464
84	59.9212
85	60.1235
86	59.8293
87	59.9983
88	60.2383
89	59.8818
90	59.8998
91	60.3341
92	59.9007
93	60.0082
94	59.9225
95	59.722
96	60.0452
97	60.1869
98	59.5579
99	60.4149
100	59.9537
101	60.1562
102	60.0323
103	60.1506
104	59.7892
105	59.9015
106	60.0009
107	59.8242
108	60.1865
109	60.1631
110	59.7781
111	59.9396
112	59.9675
113	60.1153
114	59.9186
115	60.0378
116	60.0172
117	60.2327
118	59.8639
119	59.9503
120	60.167
121	59.9572
122	59.8554
123	60.1765
124	58.8765
125	60.6631
126	60.2284
127	58.8204
128	61.3337
129	59.4878
130	58.4556
131	61.9735
132	60.1662
133	52.9417
134	69.3491
135	60.0189
136	58.1412
137	61.749
138	60.2241
139	59.994
140	59.5046
141	60.1274
142	60.1343
143	59.9263
144	59.9992
145	60.2059
146	59.8801
147	60.0955
148	59.2349
149	59.9606
150	59.7752
151	60.2942
152	60.4916
153	59.9443
154	60.0172
155	60.2171
156	60.161
157	60.1205
158	59.6774
159	59.7931
160	60.2119
161	59.8528
162	60.0189
163	59.8964
164	59.982
165	60.049
166	60.0104
167	59.9443
168	59.8801
169	60.105
170	60.0559
171	57.1011
172	63.4155
173	60.0189
174	53.9238
175	67.902
176	59.7309
177	52.6202
178	69.7806
179	59.8093
180	53.2549
181	69.3124
182	59.9949
183	52.6261
184	69.4272
185	60.0946
186	53.4599
187	68.1004
188	59.934
189	52.257
190	70.4392
191	60.7193
192	52.3588
193	70.2399
194	59.348
195	60.1696
196	54.4616
197	66.4802
198	60.2163
199	51.786
200	71.7932
201	59.799
202	59.7914
203	60.2431
204	59.869
205	59.6638
206	54.877
207	66.5435
208	60.0164
209	51.3983
210	71.6656
211	60.1179
212	52.4111
213	70.4262
214	59.952
215	52.1316
216	70.7887
217	59.7701
218	51.9805
219	71.3062
220	60.0533
221	51.7011
222	71.6608
223	59.7624
224	52.1252
225	71.4179
226	59.552
227	51.8892
228	71.5227
229	59.7301
230	52.0857
231	70.8641
232	59.5528
233	52.3758
234	71.5019
235	58.5102
236	52.478
237	70.9816
238	60.263
239	51.6502
240	71.4654
241	59.7803
242	52.2994
243	70.7923
244	59.4835
245	51.8263
246	71.9361
247	59.668
248	52.2707
249	70.6302
250	59.8383
251	52.4957
252	70.2822
253	59.8093
254	52.3215
255	70.6707
256	59.702
257	52.941
258	69.6566
259	59.312
260	52.5562
261	70.6921
262	60.0095
263	52.8503
264	69.8701
265	59.5139
266	52.5431
267	70.2493
268	59.5393
269	52.3947
270	71.1357
271	59.8059
272	52.8943
273	69.8236
274	59.7581
275	52.5247
276	69.9727
277	59.8144
278	52.2303
279	70.6516
280	59.3489
281	53.4306
282	69.0307
283	59.8724
284	54.5892
285	67.0274
286	59.7888
287	52.2811
288	71.722
289	59.1047
290	53.0039
291	70.0381
292	59.4768
293	53.0039
294	69.2609
295	59.5562
296	50.9859
297	73.807
298	59.5342
299	56.8673
300	64.0215
301	59.465
302	51.2801
303	72.9495
304	59.6358
305	57.8429
306	62.3169
307	59.5258
308	50.9364
309	73.6127
310	59.6646
311	60.4523
312	60.2215
313	59.5342
314	49.3599
315	77.2602
316	59.3354
317	60.0955
318	61.0525
319	59.8468
320	59.2583
321	60.4611
322	58.9734
323	50.0167
324	76.003
325	59.4701
326	60.5361
327	59.6561
328	59.4583
329	52.5076
330	71.5019
331	59.2483
332	60.4123
333	59.9615
334	60.6762
335	59.4852
336	60.0198
337	59.7905
338	59.7905
339	51.155
340	73.0486
341	59.8878
342	60.1817
343	59.9975
344	59.7054
345	60.0353
346	59.97
347	60.4994
348	59.9735
349	60.0095
350	59.6036
351	59.97
352	60.2318
353	60.2128
354	59.0132
355	60.5221
356	59.7088
357	51.6108
358	73.4168
359	59.7122
360	60.0938
361	59.9101
362	59.8673
363	60.2301
364	60.3862
365	60.1041
366	60.0748
367	59.8588
368	60.0456
369	59.9889
370	52.476
371	69.5665
372	59.8485
373	60.5658
374	59.4262
375	60.1472
376	60.4053
377	59.6714
378	59.9306
379	51.6858
380	71.5361
381	59.0448
382	60.7166
383	59.8041
384	60.2803
385	59.9855
386	59.5968
387	60.2301
388	59.7462
389	60.2457
390	60.1075
391	57.5445
392	62.4245
393	60.4192
394	59.7649
395	59.6782
396	60.0439
397	60.3323
398	60.1886
399	59.5613
400	59.828
401	60.4733
402	59.6171
403	60.0215
404	60.1662
405	59.893
406	60.0525
407	60.0198
408	59.8093
409	60.1575
410	59.7173
411	60.3897
412	59.7956
413	60.0542
414	59.9049
415	60.0198
416	60.1437
417	60.1075
418	59.6748
419	60.1006
420	60.5711
421	60.0679
422	60.0284
423	60.3514
424	60.5204
425	59.3724
426	59.369
427	59.9049
428	59.9632
429	59.9958
430	59.9563
431	60.1472
432	59.982
433	59.7956
434	60.2042
435	60.1265
436	60.1921
437	59.6918
438	59.8981
439	60.1437
440	59.8793
441	60.2682
442	59.4498
443	60.3827
444	60.1403
445	59.9375
446	59.8502
447	60.3375
448	59.6901
449	60.0301
450	60.1179
451	59.7684
452	60.736
453	59.668
454	59.9975
455	60.1006
456	59.7769
457	60.8099
458	59.8263
459	60.1196
460	59.3506
461	60.3949
462	60.08
463	60.0525
464	60.1644
465	59.7769
466	59.317
467	59.3472
468	60.3775
469	60.3219
470	60.1006
471	59.7479
472	59.9649
473	60.6026
474	59.3304
475	59.9169
476	60.7219
477	59.2868
478	59.6273
479	60.847
480	59.9632
481	59.5139
482	59.9666
483	60.1282
484	60.1938
485	59.5308
486	60.4855
487	59.9597
488	59.7922
489	60.08
490	59.7003
491	60.1386
492	60.2145
493	59.8434
494	60.1593
495	59.9803
496	60.0731
497	60.111
498	60.0078
499	59.8707
500	60.0456
501	60.1662
502	59.6833
503	60.2215
504	59.8707
505	59.8844
506	59.7547
507	60.2595
508	60.0181
509	60.2734
510	59.6969
511	60.1593
512	59.7854
513	59.7207
514	59.8332
515	61.1094
516	60.08
517	60.1351
518	59.6901
519	59.265
520	59.9872
521	60.3914
522	60.0525
523	60.1179
524	60.7659
525	58.9618
526	60.475
527	59.7581
528	60.4088
529	60.0903
530	59.9186
531	59.7752
532	59.7547
533	60.8965
534	59.2282
535	60.1938
536	59.6833
537	60.5588
538	59.8639
539	59.6595
540	60.7659
541	59.84
542	60.1006
543	59.799
544	59.3187
545	60.1282
546	60.5658
547	59.4532
548	60.5938
549	59.1013
550	60.0078
551	59.8024
552	60.2388
553	59.9769
554	60.5378
555	59.4431
556	59.5173
557	60.9708
558	59.8059
559	60.1627
560	59.7241
561	59.8878
562	60.0318
563	60.2526
564	59.9975
565	60.4053
566	59.7786
567	59.7649
568	59.8673
569	60.9389
570	59.6087
571	58.9651
572	60.5169
573	59.9597
574	60.1317
575	59.5579
576	60.3358
577	59.9426
578	59.9769
579	60.0559
580	60.3219
581	60.1869
582	60.4541
583	58.9055
584	60.7764
585	59.881
586	59.8844
587	55.2435
588	62.6914
589	51.7994
590	62.6202
591	53.6246
592	63.5539
593	61.9726
594	54.8132
595	63.3619
596	61.7572
597	51.3479
598	63.3045
599	61.4496
600	52.5839
601	63.2549
602	60.9177
603	54.7817
604	62.624
605	60.5448
606	54.2292
607	62.9889
608	60.3566
609	50.6901
610	60.6885
611	52.434
612	60.1973
613	55.0058
614	61.1914
615	59.9872
616	56.6553
617	61.1094
618	52.3529
619	59.881
620	50.6241
621	61.5578
622	58.9485
623	50.6265
624	60.854
625	59.265
626	50.6387
627	59.0547
628	53.0898
629	59.138
630	52.6737
